year,month,day,cloud,humidity,pressure,rainfall,temperature
2006,7,28,89,95,1003.6,85.6,25.5
2006,7,29,93,98,1008.0,87.2,24.6
2006,7,30,85,91,1010.4,3.8,26.5
2006,7,31,57,80,1009.4,0.05,28.3
2006,8,1,39,78,1006.0,0.0,28.9
2006,8,2,84,84,1001.7,26.0,26.9
2006,8,3,94,90,999.2,54.2,25.8
2006,8,4,89,89,1005.0,18.0,27.4
2006,8,5,86,90,1006.9,5.9,27.4
2006,8,6,81,91,1006.6,4.6,26.8
2006,8,7,55,82,1004.7,0.1,27.9
2006,8,8,54,80,1003.7,0.0,28.5
2006,8,9,70,77,1002.0,0.05,28.8
2006,8,10,88,91,1000.7,45.6,26.7
2006,8,11,80,90,1002.3,3.7,27.6
2006,8,12,66,84,1005.0,0.05,28.8
2006,8,13,31,83,1005.0,0.0,29.1
2006,8,14,39,83,1004.1,0.0,28.9
2006,8,15,68,84,1003.8,0.0,28.9
2006,8,16,40,83,1004.3,0.0,29.1
2006,8,17,49,76,1004.7,0.0,29.7
2006,8,18,73,78,1004.1,0.05,30.1
2006,8,19,85,81,1005.2,51.1,27.6
2006,8,20,86,84,1004.0,0.1,28.3
2006,8,21,60,79,1004.4,0.0,28.9
2006,8,22,53,78,1004.9,0.05,28.9
2006,8,23,49,78,1005.4,0.0,29.3
2006,8,24,80,92,1005.5,38.8,27.6
2006,8,25,89,90,1007.0,20.6,27.3
2006,8,26,79,83,1007.8,2.2,28.3
2006,8,27,77,87,1008.6,2.3,28.2
2006,8,28,79,88,1008.8,2.2,28.3
2006,8,29,65,82,1010.8,0.05,29.3
2006,8,30,46,77,1010.9,0.05,29.2
2006,8,31,67,77,1007.9,0.0,29.3
2006,9,1,57,76,1006.1,0.0,29.9
2006,9,2,71,78,1006.3,0.05,30.0
2006,9,3,80,81,1006.2,0.05,28.8
2006,9,4,76,80,1006.5,0.6,28.5
2006,9,5,72,78,1007.2,3.2,29.0
2006,9,6,85,81,1007.4,4.9,28.3
2006,9,7,90,87,1007.9,35.1,26.4
2006,9,8,88,85,1008.4,11.8,27.4
2006,9,9,88,90,1009.6,92.4,26.0
2006,9,10,85,82,1010.5,3.5,24.1
2006,9,11,85,74,1008.5,0.05,23.7
2006,9,12,88,88,1008.6,5.0,22.2
2006,9,13,96,98,1009.0,248.3,24.3
2006,9,14,88,96,1010.5,12.9,25.3
2006,9,15,86,84,1009.4,1.0,26.4
2006,9,16,84,76,1009.6,0.05,26.4
2006,9,17,24,64,1009.6,0.0,26.6
2006,9,18,57,71,1011.1,0.0,26.1
2006,9,19,48,75,1012.4,0.0,26.2
2006,9,20,57,72,1011.8,0.0,26.3
2006,9,21,81,70,1011.4,0.0,26.5
2006,9,22,82,74,1011.7,0.0,26.7
2006,9,23,69,68,1011.1,0.0,27.2
2006,9,24,88,78,1011.3,0.9,25.8
2006,9,25,65,76,1011.7,0.05,26.6
2006,9,26,31,74,1010.3,0.0,26.4
2006,9,27,44,75,1010.9,0.0,26.2
2006,9,28,35,75,1011.5,0.0,26.2
2006,9,29,52,73,1010.8,0.0,27.5
2006,9,30,88,76,1010.9,0.6,26.6
2006,10,1,88,78,1011.1,0.05,26.3
2006,10,2,88,77,1010.9,0.05,26.9
2006,10,3,70,80,1010.5,5.1,26.9
2006,10,4,55,73,1009.6,0.05,27.1
2006,10,5,24,75,1010.2,0.0,26.8
2006,10,6,63,77,1011.6,0.05,26.3
2006,10,7,16,71,1011.9,0.0,26.2
2006,10,8,60,79,1013.7,0.0,26.3
2006,10,9,84,83,1014.3,0.6,25.2
2006,10,10,64,77,1015.3,0.0,26.2
2006,10,11,73,78,1015.6,0.0,26.8
2006,10,12,34,77,1016.9,0.0,26.7
2006,10,13,56,77,1016.7,0.0,26.8
2006,10,14,84,82,1014.5,5.3,26.4
2006,10,15,88,84,1014.0,10.7,26.6
2006,10,16,85,85,1015.6,7.1,25.9
2006,10,17,84,82,1015.8,0.0,26.4
2006,10,18,65,80,1015.6,0.0,26.5
2006,10,19,79,78,1016.6,0.0,26.1
2006,10,20,51,77,1016.9,0.0,26.4
2006,10,21,49,79,1016.3,0.0,26.4
2006,10,22,36,79,1015.5,0.0,26.5
2006,10,23,56,79,1015.7,0.05,27.3
2006,10,24,86,79,1017.8,1.9,26.4
2006,10,25,84,77,1018.1,0.05,26.3
2006,10,26,72,73,1018.3,0.0,26.0
2006,10,27,65,70,1018.1,0.05,25.4
2006,10,28,54,68,1016.2,0.05,26.1
2006,10,29,40,72,1014.6,0.05,26.2
2006,10,30,44,71,1014.4,0.5,25.9
2006,10,31,74,63,1013.4,0.05,25.7
2006,11,1,81,47,1012.2,0.0,25.0
2006,11,2,79,56,1013.2,0.0,23.6
2006,11,3,73,66,1014.8,0.05,23.0
2006,11,4,10,67,1014.9,0.0,23.9
2006,11,5,10,69,1014.5,0.0,24.2
2006,11,6,12,58,1015.8,0.0,24.9
2006,11,7,18,61,1018.8,0.0,23.8
2006,11,8,26,68,1019.8,0.0,23.6
2006,11,9,15,75,1019.5,0.0,24.2
2006,11,10,16,75,1017.5,0.0,25.0
2006,11,11,18,60,1016.7,0.0,26.0
2006,11,12,27,57,1018.0,0.0,23.3
2006,11,13,80,74,1016.6,0.05,23.0
2006,11,14,88,77,1017.3,0.3,24.5
2006,11,15,95,84,1018.5,9.2,22.0
2006,11,16,89,85,1016.7,0.05,22.5
2006,11,17,80,84,1015.6,0.0,23.6
2006,11,18,79,90,1014.2,1.6,23.9
2006,11,19,86,86,1014.8,0.05,24.1
2006,11,20,85,82,1015.0,0.05,23.6
2006,11,21,95,90,1011.5,66.5,22.0
2006,11,22,95,94,1012.0,9.7,20.7
2006,11,23,80,83,1015.0,3.0,22.1
2006,11,24,88,83,1016.1,0.0,22.5
2006,11,25,89,91,1013.8,0.05,22.8
2006,11,26,76,88,1010.7,1.2,24.1
2006,11,27,83,90,1011.9,7.0,23.5
2006,11,28,88,80,1015.4,1.1,20.7
2006,11,29,96,84,1017.1,0.05,21.1
2006,11,30,82,78,1017.1,0.0,20.6
2006,12,1,64,68,1017.3,0.0,19.1
2006,12,2,42,71,1018.7,0.0,18.5
2006,12,3,66,73,1021.2,0.0,19.1
2006,12,4,60,73,1022.8,0.0,19.2
2006,12,5,67,78,1021.9,0.0,20.2
2006,12,6,69,80,1019.3,0.0,20.9
2006,12,7,56,83,1017.8,0.3,22.4
2006,12,8,24,81,1018.3,0.0,22.8
2006,12,9,88,77,1020.9,0.0,21.2
2006,12,10,87,71,1021.4,0.0,18.9
2006,12,11,79,72,1019.1,0.05,19.7
2006,12,12,83,73,1017.6,0.05,21.6
2006,12,13,88,87,1017.2,13.0,20.0
2006,12,14,88,89,1016.9,5.8,16.8
2006,12,15,94,92,1019.3,9.3,15.7
2006,12,16,68,60,1024.1,1.5,15.8
2006,12,17,3,41,1026.0,0.0,14.9
2006,12,18,18,54,1026.2,0.0,14.8
2006,12,19,16,60,1025.2,0.05,16.1
2006,12,20,10,58,1024.0,0.0,17.3
2006,12,21,4,56,1022.4,0.0,17.0
2006,12,22,6,55,1021.5,0.0,17.2
2006,12,23,40,69,1020.2,0.0,17.0
2006,12,24,64,70,1018.4,0.0,18.4
2006,12,25,15,50,1017.3,0.0,18.1
2006,12,26,29,77,1017.9,0.0,17.7
2006,12,27,10,77,1018.3,0.0,17.7
2006,12,28,11,67,1021.5,0.0,17.5
2006,12,29,43,71,1024.3,0.0,15.2
2006,12,30,29,71,1022.7,0.0,15.9
2006,12,31,38,76,1021.4,0.0,17.4
2007,1,1,64,80,1018.9,0.0,18.5
2007,1,2,86,82,1016.9,0.05,18.8
2007,1,3,92,92,1016.9,8.5,18.6
2007,1,4,79,77,1019.3,0.0,17.4
2007,1,5,36,69,1021.6,0.0,16.1
2007,1,6,43,58,1024.0,0.0,14.3
2007,1,7,22,55,1024.8,0.0,13.5
2007,1,8,26,52,1026.1,0.0,13.6
2007,1,9,23,52,1025.0,0.0,14.3
2007,1,10,86,61,1023.1,0.05,16.1
2007,1,11,87,77,1021.4,0.0,17.2
2007,1,12,86,81,1021.3,0.0,17.9
2007,1,13,53,77,1022.0,0.0,17.2
2007,1,14,81,79,1022.6,0.0,17.2
2007,1,15,87,78,1021.0,0.05,18.3
2007,1,16,81,76,1019.1,0.4,20.4
2007,1,17,97,95,1020.2,20.0,17.4
2007,1,18,88,80,1022.0,0.2,15.9
2007,1,19,88,78,1021.1,0.05,16.8
2007,1,20,90,86,1019.1,0.5,16.9
2007,1,21,94,87,1019.7,0.0,16.7
2007,1,22,88,85,1021.7,0.05,16.6
2007,1,23,70,80,1023.1,0.0,16.7
2007,1,24,69,70,1024.2,0.0,14.1
2007,1,25,72,71,1023.7,0.0,15.2
2007,1,26,6,66,1023.5,0.0,15.1
2007,1,27,11,61,1024.8,0.0,14.7
2007,1,28,6,41,1027.2,0.0,15.0
2007,1,29,1,51,1025.6,0.0,14.0
2007,1,30,9,65,1025.1,0.0,15.7
2007,1,31,10,56,1024.4,0.0,16.7
2007,2,1,18,41,1025.8,0.0,17.3
2007,2,2,30,48,1025.8,0.0,16.0
2007,2,3,23,71,1023.9,0.0,15.4
2007,2,4,34,64,1020.6,0.0,16.6
2007,2,5,9,73,1020.2,0.0,18.1
2007,2,6,18,74,1020.1,0.0,19.6
2007,2,7,47,70,1020.5,0.05,20.7
2007,2,8,65,66,1019.9,0.05,21.7
2007,2,9,55,81,1017.7,0.0,22.2
2007,2,10,83,86,1017.4,0.0,20.7
2007,2,11,88,82,1019.8,0.05,19.3
2007,2,12,86,80,1018.1,0.0,19.3
2007,2,13,79,90,1015.6,0.05,20.7
2007,2,14,85,83,1016.6,0.0,21.7
2007,2,15,88,88,1017.1,0.6,18.9
2007,2,16,88,93,1013.7,0.05,19.6
2007,2,17,83,90,1012.6,0.05,22.0
2007,2,18,74,84,1012.8,0.05,23.1
2007,2,19,82,92,1014.3,0.05,20.1
2007,2,20,89,91,1015.7,1.0,19.1
2007,2,21,90,87,1016.2,0.2,19.8
2007,2,22,94,92,1014.5,4.0,18.5
2007,2,23,65,81,1015.1,0.0,19.7
2007,2,24,86,83,1015.0,0.1,18.6
2007,2,25,78,80,1014.0,1.0,20.4
2007,2,26,88,78,1016.8,0.05,19.0
2007,2,27,66,76,1017.1,0.05,18.8
2007,2,28,87,81,1016.5,0.05,19.4
2007,3,1,82,83,1015.9,0.05,19.3
2007,3,2,71,81,1015.2,0.0,21.2
2007,3,3,51,83,1013.6,0.0,22.1
2007,3,4,83,87,1011.8,0.1,22.3
2007,3,5,64,80,1014.8,3.4,21.4
2007,3,6,89,82,1018.6,8.1,15.0
2007,3,7,94,83,1017.5,1.0,12.8
2007,3,8,89,88,1016.9,0.1,14.6
2007,3,9,100,90,1017.8,0.05,16.1
2007,3,10,94,91,1016.7,0.05,18.9
2007,3,11,99,91,1018.2,0.1,18.1
2007,3,12,95,88,1019.1,0.05,17.3
2007,3,13,89,89,1016.5,0.05,19.4
2007,3,14,89,92,1013.1,0.05,20.6
2007,3,15,84,89,1010.4,0.0,22.5
2007,3,16,83,87,1011.7,0.2,23.9
2007,3,17,91,90,1016.2,0.6,19.1
2007,3,18,88,81,1016.0,0.05,18.4
2007,3,19,72,82,1017.2,7.1,18.0
2007,3,20,79,67,1020.8,0.0,16.9
2007,3,21,85,75,1020.1,0.0,18.5
2007,3,22,83,80,1019.3,0.05,19.7
2007,3,23,88,83,1017.5,0.05,20.6
2007,3,24,88,89,1012.5,1.0,22.1
2007,3,25,81,86,1010.7,0.05,23.8
2007,3,26,92,93,1011.0,2.0,23.0
2007,3,27,89,87,1012.1,3.9,24.9
2007,3,28,87,79,1014.8,0.05,22.2
2007,3,29,74,82,1013.2,0.05,24.1
2007,3,30,84,84,1012.8,0.0,25.1
2007,3,31,77,78,1011.6,0.05,25.6
2007,4,1,82,79,1009.1,0.0,25.9
2007,4,2,88,89,1010.5,24.2,23.2
2007,4,3,88,80,1019.3,1.6,15.5
2007,4,4,93,88,1021.8,8.9,14.0
2007,4,5,88,84,1020.3,0.05,16.0
2007,4,6,91,84,1018.7,1.7,18.3
2007,4,7,91,86,1017.9,0.6,18.4
2007,4,8,89,82,1018.3,0.3,19.0
2007,4,9,78,68,1018.1,0.05,20.4
2007,4,10,91,85,1017.7,6.6,18.5
2007,4,11,53,73,1017.2,0.0,20.3
2007,4,12,27,65,1016.0,0.0,20.8
2007,4,13,77,71,1014.7,0.0,22.3
2007,4,14,82,72,1012.3,0.05,23.1
2007,4,15,69,77,1010.5,0.0,24.6
2007,4,16,83,80,1009.8,0.0,25.8
2007,4,17,88,83,1009.0,6.6,25.1
2007,4,18,35,53,1013.6,0.0,22.1
2007,4,19,51,75,1016.0,0.0,21.8
2007,4,20,79,84,1014.4,0.0,23.0
2007,4,21,86,89,1012.0,0.05,24.2
2007,4,22,86,85,1009.7,0.05,26.0
2007,4,23,88,83,1008.5,7.8,25.2
2007,4,24,89,93,1010.5,64.4,23.3
2007,4,25,86,86,1015.6,0.6,20.9
2007,4,26,43,72,1017.2,0.0,22.9
2007,4,27,32,71,1016.5,0.0,24.0
2007,4,28,75,79,1015.3,0.05,23.3
2007,4,29,87,85,1014.4,0.4,22.5
2007,4,30,88,87,1013.6,1.8,23.3
2007,5,1,75,76,1013.8,0.0,25.6
2007,5,2,78,80,1012.8,0.0,25.3
2007,5,3,78,71,1012.2,0.05,24.6
2007,5,4,88,91,1011.0,6.9,24.0
2007,5,5,89,88,1008.4,2.3,24.3
2007,5,6,80,63,1008.2,0.0,25.9
2007,5,7,15,61,1009.9,0.0,26.5
2007,5,8,37,75,1012.0,0.0,25.7
2007,5,9,83,76,1012.5,0.0,25.7
2007,5,10,80,72,1012.3,0.0,26.1
2007,5,11,74,75,1013.1,0.0,25.6
2007,5,12,65,77,1013.1,0.0,26.5
2007,5,13,65,77,1013.6,0.0,26.3
2007,5,14,58,76,1013.3,0.0,26.2
2007,5,15,61,78,1012.3,0.0,26.7
2007,5,16,60,78,1010.9,0.1,27.4
2007,5,17,85,69,1009.6,0.05,28.0
2007,5,18,77,80,1009.0,13.8,27.7
2007,5,19,90,87,1010.3,47.2,24.9
2007,5,20,92,95,1008.0,81.6,22.4
2007,5,21,89,95,1006.7,29.7,23.4
2007,5,22,89,97,1005.2,37.3,24.5
2007,5,23,86,86,1004.1,0.6,27.8
2007,5,24,80,81,1003.5,0.0,28.9
2007,5,25,63,77,1005.1,0.0,29.5
2007,5,26,80,79,1007.4,0.0,29.5
2007,5,27,88,88,1008.0,53.0,26.5
2007,5,28,77,88,1008.4,10.9,26.8
2007,5,29,58,79,1008.7,0.0,28.7
2007,5,30,59,79,1009.2,0.0,29.1
2007,5,31,70,81,1008.2,4.9,28.5
2007,6,1,68,78,1005.9,4.0,29.6
2007,6,2,81,80,1005.7,9.2,29.5
2007,6,3,66,77,1007.4,0.1,29.9
2007,6,4,58,78,1007.6,0.1,29.9
2007,6,5,81,77,1006.3,0.05,29.7
2007,6,6,85,81,1006.6,1.3,29.5
2007,6,7,89,85,1005.9,41.3,28.8
2007,6,8,90,84,1005.8,14.1,28.7
2007,6,9,88,83,1005.1,5.4,29.1
2007,6,10,94,91,1004.0,95.5,25.7
2007,6,11,87,85,1003.3,0.05,27.9
2007,6,12,87,86,1004.0,6.8,27.8
2007,6,13,88,84,1004.2,35.3,28.1
2007,6,14,88,90,1005.2,29.6,25.8
2007,6,15,86,90,1005.9,13.1,26.3
2007,6,16,86,81,1006.4,0.05,28.1
2007,6,17,87,85,1007.1,0.5,27.6
2007,6,18,74,84,1007.5,0.0,28.1
2007,6,19,66,80,1008.0,0.0,29.2
2007,6,20,45,79,1008.0,0.0,29.6
2007,6,21,51,80,1007.8,5.6,29.1
2007,6,22,49,76,1007.9,0.0,29.9
2007,6,23,64,74,1008.9,0.0,29.8
2007,6,24,68,75,1008.0,0.0,30.2
2007,6,25,80,79,1006.2,3.2,29.6
2007,6,26,73,82,1004.7,15.3,29.2
2007,6,27,84,90,1005.0,34.9,27.7
2007,6,28,91,94,1006.4,53.2,26.4
2007,6,29,88,90,1006.9,62.3,26.6
2007,6,30,87,92,1007.2,59.3,25.9
2007,7,1,84,90,1007.8,3.0,27.2
2007,7,2,86,88,1008.0,15.5,27.7
2007,7,3,82,86,1007.1,0.3,28.4
2007,7,4,77,86,1005.7,19.3,28.3
2007,7,5,82,85,1005.9,17.8,28.3
2007,7,6,69,82,1007.5,5.5,29.0
2007,7,7,59,77,1008.6,0.05,29.9
2007,7,8,48,75,1006.4,0.3,29.8
2007,7,9,49,73,1004.1,2.7,29.9
2007,7,10,53,74,1003.2,0.4,29.7
2007,7,11,45,74,1001.9,0.0,29.9
2007,7,12,50,74,1000.3,0.0,29.9
2007,7,13,70,76,999.6,0.0,29.9
2007,7,14,67,74,1001.2,0.0,30.6
2007,7,15,66,77,1004.3,0.6,30.6
2007,7,16,78,78,1006.0,0.8,30.1
2007,7,17,75,76,1006.8,1.6,30.2
2007,7,18,84,77,1007.9,3.7,29.9
2007,7,19,70,76,1008.6,5.4,29.8
2007,7,20,63,76,1008.9,0.0,29.6
2007,7,21,36,75,1008.7,0.0,29.7
2007,7,22,38,75,1008.4,0.0,30.0
2007,7,23,31,75,1009.3,0.0,29.8
2007,7,24,53,74,1010.0,0.0,29.9
2007,7,25,33,71,1010.0,0.0,29.9
2007,7,26,35,71,1009.5,0.0,29.7
2007,7,27,47,73,1009.7,0.05,30.2
2007,7,28,47,75,1009.4,0.05,30.7
2007,7,29,47,74,1009.4,0.05,30.4
2007,7,30,59,74,1009.2,0.05,30.1
2007,7,31,45,74,1008.0,0.05,29.8
2007,8,1,46,72,1007.0,0.0,29.9
2007,8,2,26,71,1006.4,0.0,30.2
2007,8,3,25,71,1006.1,0.0,30.8
2007,8,4,52,76,1005.6,0.0,30.8
2007,8,5,73,81,1006.4,7.7,29.3
2007,8,6,88,92,1006.7,100.4,26.7
2007,8,7,73,87,1003.5,17.4,28.3
2007,8,8,77,80,998.2,17.9,28.5
2007,8,9,88,93,995.3,33.6,26.7
2007,8,10,91,91,994.1,57.8,25.7
2007,8,11,93,91,993.5,39.9,26.0
2007,8,12,95,91,998.0,5.3,26.8
2007,8,13,88,87,1001.1,0.05,28.1
2007,8,14,90,89,999.8,14.7,26.4
2007,8,15,88,86,998.4,10.9,26.7
2007,8,16,86,92,1000.7,60.7,25.5
2007,8,17,69,85,1003.0,27.9,27.1
2007,8,18,66,76,1001.0,1.2,28.6
2007,8,19,68,78,1000.8,0.0,28.9
2007,8,20,91,83,1003.9,0.05,28.5
2007,8,21,88,80,1005.3,0.05,28.6
2007,8,22,88,85,1006.4,15.1,27.8
2007,8,23,84,82,1008.2,0.05,28.4
2007,8,24,80,86,1010.3,15.3,28.0
2007,8,25,86,86,1009.4,10.3,27.7
2007,8,26,76,83,1008.8,0.05,27.6
2007,8,27,84,89,1010.0,25.0,27.6
2007,8,28,80,87,1010.3,25.9,27.9
2007,8,29,70,85,1009.4,1.3,28.3
2007,8,30,55,80,1008.1,0.1,28.5
2007,8,31,31,75,1007.0,0.0,28.9
2007,9,1,60,72,1006.6,0.0,29.1
2007,9,2,84,83,1007.3,3.7,27.4
2007,9,3,78,79,1007.4,0.05,28.3
2007,9,4,84,82,1007.4,2.3,27.7
2007,9,5,88,78,1008.1,1.5,26.8
2007,9,6,87,69,1007.9,0.0,26.7
2007,9,7,85,78,1007.4,0.1,26.8
2007,9,8,83,79,1007.0,0.05,27.4
2007,9,9,87,81,1007.1,0.05,27.4
2007,9,10,84,80,1008.3,0.05,27.5
2007,9,11,59,78,1008.4,10.7,27.8
2007,9,12,54,76,1008.1,0.05,27.2
2007,9,13,23,69,1008.2,0.0,27.8
2007,9,14,52,70,1006.9,0.0,28.4
2007,9,15,40,70,1005.2,0.0,29.4
2007,9,16,76,80,1006.0,6.0,28.5
2007,9,17,82,78,1006.9,0.5,28.0
2007,9,18,35,51,1003.0,0.0,28.9
2007,9,19,38,54,1002.6,0.0,28.2
2007,9,20,74,58,1007.3,0.1,27.8
2007,9,21,81,69,1008.6,1.7,27.9
2007,9,22,73,62,1006.5,0.0,28.7
2007,9,23,89,81,1002.8,12.5,25.8
2007,9,24,90,94,1004.5,60.1,25.4
2007,9,25,86,87,1010.9,2.1,26.8
2007,9,26,65,79,1012.3,1.0,27.3
2007,9,27,38,78,1011.4,0.0,27.6
2007,9,28,51,78,1011.3,0.0,27.9
2007,9,29,65,76,1011.0,0.05,28.5
2007,9,30,79,74,1008.1,0.0,29.0
2007,10,1,88,74,1005.5,0.05,28.6
2007,10,2,88,85,1006.7,17.6,26.8
2007,10,3,88,88,1010.3,22.2,26.2
2007,10,4,78,75,1010.9,0.0,27.4
2007,10,5,60,75,1007.4,0.0,27.9
2007,10,6,22,68,1003.6,0.0,29.1
2007,10,7,63,62,1003.7,0.0,29.4
2007,10,8,84,69,1008.4,0.0,28.9
2007,10,9,64,62,1012.7,0.05,25.8
2007,10,10,84,70,1013.9,2.1,25.6
2007,10,11,84,77,1015.2,0.05,25.9
2007,10,12,88,79,1016.5,0.2,25.9
2007,10,13,88,73,1016.9,1.4,25.8
2007,10,14,88,78,1017.6,0.2,25.4
2007,10,15,84,67,1019.1,0.0,24.7
2007,10,16,73,62,1019.0,0.0,24.3
2007,10,17,80,64,1018.1,0.05,23.8
2007,10,18,65,72,1017.2,0.05,24.1
2007,10,19,20,56,1017.8,0.05,24.5
2007,10,20,18,60,1017.7,0.0,24.0
2007,10,21,31,68,1017.1,0.0,23.7
2007,10,22,42,71,1016.0,0.0,24.1
2007,10,23,56,74,1016.1,0.0,24.5
2007,10,24,35,71,1016.5,0.05,25.3
2007,10,25,38,75,1015.3,0.0,25.7
2007,10,26,23,71,1014.2,0.0,25.7
2007,10,27,53,76,1013.5,0.0,24.9
2007,10,28,77,76,1013.6,0.0,24.6
2007,10,29,66,72,1014.8,0.0,24.7
2007,10,30,89,82,1016.7,6.3,23.3
2007,10,31,89,84,1017.3,1.7,22.8
2007,11,1,93,84,1018.3,2.1,20.1
2007,11,2,89,74,1018.3,1.6,19.0
2007,11,3,75,62,1018.1,0.05,21.0
2007,11,4,21,64,1018.0,0.2,21.6
2007,11,5,54,53,1015.6,0.0,21.8
2007,11,6,51,54,1013.5,0.0,23.2
2007,11,7,86,56,1013.2,0.05,22.7
2007,11,8,88,70,1013.5,0.05,21.4
2007,11,9,45,64,1014.5,0.0,23.0
2007,11,10,26,72,1016.4,0.0,22.2
2007,11,11,51,71,1017.6,0.0,21.6
2007,11,12,32,70,1017.5,0.0,21.0
2007,11,13,27,70,1017.2,0.0,21.1
2007,11,14,33,74,1018.1,0.0,21.5
2007,11,15,47,73,1019.2,0.0,21.9
2007,11,16,32,72,1017.7,0.0,22.6
2007,11,17,56,75,1015.7,0.0,22.7
2007,11,18,70,72,1018.3,0.0,22.1
2007,11,19,72,67,1021.2,0.05,20.5
2007,11,20,28,67,1020.7,0.0,19.4
2007,11,21,53,66,1020.4,0.05,20.8
2007,11,22,81,71,1019.9,0.0,20.7
2007,11,23,71,69,1017.9,0.0,20.6
2007,11,24,72,66,1017.6,0.0,21.0
2007,11,25,84,65,1016.8,0.0,21.7
2007,11,26,86,55,1014.1,0.0,22.1
2007,11,27,48,38,1013.3,0.0,19.4
2007,11,28,13,31,1016.1,0.0,16.4
2007,11,29,13,39,1020.5,0.0,16.8
2007,11,30,21,56,1023.7,0.0,17.1
2007,12,1,50,73,1022.2,0.0,18.4
2007,12,2,45,69,1020.8,0.0,20.4
2007,12,3,20,61,1021.9,0.0,20.0
2007,12,4,51,68,1024.2,0.0,18.6
2007,12,5,85,67,1024.3,0.0,18.7
2007,12,6,82,67,1021.9,0.0,19.4
2007,12,7,52,64,1020.4,0.0,19.2
2007,12,8,55,72,1020.4,0.0,18.4
2007,12,9,81,74,1018.5,0.0,19.1
2007,12,10,45,78,1017.3,0.0,19.7
2007,12,11,45,70,1015.3,0.0,21.1
2007,12,12,43,73,1013.5,0.0,21.6
2007,12,13,31,74,1014.0,0.05,21.4
2007,12,14,53,76,1016.2,0.05,19.5
2007,12,15,43,78,1018.0,0.0,19.3
2007,12,16,77,78,1019.8,0.0,19.4
2007,12,17,73,70,1018.7,0.05,21.2
2007,12,18,64,77,1018.3,0.0,21.0
2007,12,19,88,82,1018.5,0.05,19.6
2007,12,20,72,79,1018.5,0.0,19.9
2007,12,21,56,80,1016.7,0.0,21.2
2007,12,22,73,84,1015.0,0.05,21.7
2007,12,23,92,88,1015.3,1.1,20.1
2007,12,24,79,84,1016.6,14.6,17.8
2007,12,25,73,72,1018.6,0.0,17.3
2007,12,26,38,73,1019.5,0.05,17.7
2007,12,27,18,74,1016.9,0.0,18.2
2007,12,28,23,77,1014.9,0.0,19.2
2007,12,29,57,66,1016.1,0.0,18.1
2007,12,30,68,54,1019.3,0.0,15.9
2007,12,31,23,41,1022.6,0.0,14.0
2008,1,1,8,33,1025.3,0.0,12.9
2008,1,2,11,42,1025.6,0.0,12.9
2008,1,3,13,57,1023.6,0.0,14.5
2008,1,4,17,73,1021.8,0.0,15.7
2008,1,5,23,62,1020.1,0.0,17.0
2008,1,6,31,76,1019.7,0.0,17.8
2008,1,7,59,67,1018.4,0.0,20.2
2008,1,8,79,72,1016.7,0.05,20.8
2008,1,9,71,77,1015.3,0.0,21.4
2008,1,10,89,85,1014.3,0.05,20.8
2008,1,11,85,92,1012.9,0.05,21.4
2008,1,12,42,78,1013.2,0.0,22.0
2008,1,13,88,78,1017.0,0.05,18.7
2008,1,14,84,66,1019.8,0.05,15.3
2008,1,15,87,70,1021.9,0.7,14.7
2008,1,16,81,62,1024.3,0.05,14.2
2008,1,17,87,69,1024.2,0.05,12.7
2008,1,18,83,78,1021.3,0.05,14.7
2008,1,19,85,84,1018.2,0.05,16.6
2008,1,20,40,83,1015.4,0.05,18.4
2008,1,21,46,76,1015.1,0.0,17.4
2008,1,22,69,74,1017.9,0.05,17.1
2008,1,23,86,62,1019.5,0.05,17.1
2008,1,24,90,77,1022.3,0.5,14.0
2008,1,25,88,95,1020.8,19.2,12.7
2008,1,26,88,89,1019.5,0.05,13.6
2008,1,27,88,84,1019.6,0.0,11.7
2008,1,28,93,87,1015.8,0.05,13.8
2008,1,29,97,90,1015.6,0.6,12.7
2008,1,30,95,96,1017.7,10.4,11.9
2008,1,31,92,90,1020.3,1.9,9.8
2008,2,1,91,85,1018.4,0.0,11.2
2008,2,2,88,93,1016.8,12.3,9.3
2008,2,3,78,70,1018.9,0.3,11.0
2008,2,4,88,79,1018.8,0.05,12.1
2008,2,5,89,87,1017.3,1.6,12.6
2008,2,6,86,73,1018.9,0.3,11.3
2008,2,7,88,80,1019.1,0.5,9.9
2008,2,8,88,66,1020.3,0.0,11.7
2008,2,9,45,55,1020.9,0.0,11.3
2008,2,10,86,62,1020.3,0.0,11.8
2008,2,11,88,67,1020.2,0.05,11.0
2008,2,12,69,48,1022.1,0.05,11.0
2008,2,13,84,54,1023.6,0.05,11.6
2008,2,14,88,56,1024.1,0.05,12.5
2008,2,15,62,59,1023.7,0.3,12.6
2008,2,16,73,64,1023.1,0.05,13.5
2008,2,17,81,74,1023.6,0.4,15.1
2008,2,18,74,75,1024.6,0.0,15.6
2008,2,19,53,78,1024.9,0.05,14.9
2008,2,20,8,71,1023.0,0.0,15.7
2008,2,21,24,71,1020.6,0.0,16.6
2008,2,22,87,83,1018.3,3.8,17.4
2008,2,23,88,92,1018.1,7.1,18.0
2008,2,24,88,84,1018.8,0.4,14.3
2008,2,25,88,85,1016.8,0.5,15.0
2008,2,26,78,84,1019.4,0.05,16.4
2008,2,27,38,66,1025.1,0.05,13.5
2008,2,28,24,65,1022.1,0.0,14.4
2008,2,29,80,61,1018.2,0.05,15.2
